base_route_proxy_id,customer_configuration_id,customer_count,vehicle_count,seed,proxy_visit_order,node_id,node_type,latitude,longitude,demand_kg,service_time_min
C050_V03_S052_R01,C050_S052,50,3,52,4,C050_S052_N017,synthetic_customer,35.71458333333334,139.646875,16.0,5.0
C050_V03_S052_R01,C050_S052,50,3,52,5,C050_S052_N024,synthetic_customer,35.75208333333333,139.646875,7.0,14.0
C050_V03_S052_R01,C050_S052,50,3,52,6,C050_S052_N031,synthetic_customer,35.75208333333333,139.628125,8.0,13.0
C050_V03_S052_R01,C050_S052,50,3,52,7,C050_S052_N044,synthetic_customer,35.75208333333333,139.61562500000002,21.0,5.0
C050_V03_S052_R01,C050_S052,50,3,52,8,C050_S052_N007,synthetic_customer,35.73125,139.584375,27.0,8.0
C050_V03_S052_R01,C050_S052,50,3,52,9,C050_S052_N040,synthetic_customer,35.72708333333333,139.571875,12.0,12.0
C050_V03_S052_R01,C050_S052,50,3,52,10,C050_S052_N026,synthetic_customer,35.65625000000001,139.609375,25.0,9.0
C050_V03_S052_R01,C050_S052,50,3,52,11,C050_S052_N028,synthetic_customer,35.63125,139.628125,7.0,5.0
C050_V03_S052_R01,C050_S052,50,3,52,12,C050_S052_N023,synthetic_customer,35.62708333333333,139.62187500000002,18.0,11.0
C050_V03_S052_R01,C050_S052,50,3,52,13,C050_S052_N046,synthetic_customer,35.65208333333334,139.65312500000002,9.0,13.0
C050_V03_S052_R01,C050_S052,50,3,52,14,C050_S052_N048,synthetic_customer,35.59375,139.690625,16.0,15.0
C050_V03_S052_R01,C050_S052,50,3,52,15,C050_S052_N042,synthetic_customer,35.577083333333334,139.728125,28.0,10.0
C050_V03_S052_R01,C050_S052,50,3,52,16,C050_S052_N009,synthetic_customer,35.547916666666666,139.74687500000002,30.0,5.0
C050_V03_S052_R01,C050_S052,50,3,52,17,C050_S052_N020,synthetic_customer,35.614583333333336,139.74687500000002,27.0,11.0
C050_V03_S052_R01,C050_S052,50,3,52,18,C050_S052_N021,synthetic_customer,35.639583333333334,139.734375,27.0,13.0
C050_V03_S052_R01,C050_S052,50,3,52,19,C050_S052_N025,synthetic_customer,35.65208333333334,139.734375,9.0,7.0
C050_V03_S052_R01,C050_S052,50,3,52,20,C050_S052_N029,synthetic_customer,35.71041666666667,139.71562500000002,15.0,10.0
C050_V03_S052_R01,C050_S052,50,3,52,21,C050_S052_N008,synthetic_customer,35.71875,139.728125,20.0,8.0
C050_V03_S052_R01,C050_S052,50,3,52,22,C050_S052_N033,synthetic_customer,35.743750000000006,139.734375,13.0,8.0
C050_V03_S052_R01,C050_S052,50,3,52,23,C050_S052_N036,synthetic_customer,35.743750000000006,139.696875,15.0,12.0
C050_V03_S052_R01,C050_S052,50,3,52,24,C050_S052_N038,synthetic_customer,35.760416666666664,139.68437500000002,28.0,12.0
C050_V03_S052_R01,C050_S052,50,3,52,25,C050_S052_N047,synthetic_customer,35.764583333333334,139.68437500000002,9.0,11.0
C050_V03_S052_R01,C050_S052,50,3,52,26,C050_S052_N012,synthetic_customer,35.760416666666664,139.67812500000002,21.0,7.0
C050_V03_S052_R01,C050_S052,50,3,52,27,C050_S052_N002,synthetic_customer,35.76875,139.709375,25.0,15.0
C050_V03_S052_R01,C050_S052,50,3,52,28,C050_S052_N039,synthetic_customer,35.77291666666667,139.71562500000002,13.0,13.0
C050_V03_S052_R01,C050_S052,50,3,52,0,DEP_438,depot_proxy,35.705833,139.665566,0.0,0.0
C050_V03_S052_R02,C050_S052,50,3,52,1,C050_S052_N016,synthetic_customer,35.71041666666667,139.534375,30.0,10.0
C050_V03_S052_R02,C050_S052,50,3,52,2,C050_S052_N001,synthetic_customer,35.747916666666676,139.49062500000002,24.0,15.0
C050_V03_S052_R02,C050_S052,50,3,52,3,C050_S052_N014,synthetic_customer,35.68958333333334,139.446875,12.0,12.0
C050_V03_S052_R02,C050_S052,50,3,52,4,C050_S052_N011,synthetic_customer,35.65625000000001,139.384375,19.0,8.0
C050_V03_S052_R02,C050_S052,50,3,52,5,C050_S052_N006,synthetic_customer,35.614583333333336,139.446875,30.0,6.0
C050_V03_S052_R02,C050_S052,50,3,52,6,C050_S052_N013,synthetic_customer,35.58958333333334,139.459375,23.0,11.0
C050_V03_S052_R02,C050_S052,50,3,52,7,C050_S052_N004,synthetic_customer,35.78541666666666,139.30312500000002,22.0,7.0
C050_V03_S052_R02,C050_S052,50,3,52,0,DEP_438,depot_proxy,35.705833,139.665566,0.0,0.0
C050_V03_S052_R03,C050_S052,50,3,52,1,C050_S052_N049,synthetic_customer,35.73958333333334,139.759375,5.0,7.0
C050_V03_S052_R03,C050_S052,50,3,52,2,C050_S052_N043,synthetic_customer,35.764583333333334,139.77812500000002,5.0,9.0
C050_V03_S052_R03,C050_S052,50,3,52,3,C050_S052_N035,synthetic_customer,35.77291666666667,139.790625,28.0,12.0
C050_V03_S052_R03,C050_S052,50,3,52,4,C050_S052_N027,synthetic_customer,35.77708333333333,139.80312500000002,22.0,6.0
C050_V03_S052_R03,C050_S052,50,3,52,5,C050_S052_N041,synthetic_customer,35.797916666666666,139.796875,18.0,11.0
C050_V03_S052_R03,C050_S052,50,3,52,6,C050_S052_N005,synthetic_customer,35.797916666666666,139.77812500000002,21.0,7.0
C050_V03_S052_R03,C050_S052,50,3,52,7,C050_S052_N050,synthetic_customer,35.760416666666664,139.834375,30.0,12.0
C050_V03_S052_R03,C050_S052,50,3,52,8,C050_S052_N019,synthetic_customer,35.747916666666676,139.834375,17.0,5.0
C050_V03_S052_R03,C050_S052,50,3,52,9,C050_S052_N032,synthetic_customer,35.73125,139.884375,13.0,7.0
C050_V03_S052_R03,C050_S052,50,3,52,10,C050_S052_N030,synthetic_customer,35.69375,139.86562500000002,16.0,6.0
C050_V03_S052_R03,C050_S052,50,3,52,11,C050_S052_N003,synthetic_customer,35.66458333333334,139.853125,29.0,11.0
C050_V03_S052_R03,C050_S052,50,3,52,12,C050_S052_N037,synthetic_customer,35.66041666666667,139.87187500000002,21.0,7.0
C050_V03_S052_R03,C050_S052,50,3,52,13,C050_S052_N010,synthetic_customer,35.68541666666667,139.90312500000002,14.0,9.0
C050_V03_S052_R03,C050_S052,50,3,52,14,C050_S052_N045,synthetic_customer,35.67291666666667,139.815625,8.0,6.0
C050_V03_S052_R03,C050_S052,50,3,52,15,C050_S052_N022,synthetic_customer,35.68541666666667,139.790625,7.0,7.0
C050_V03_S052_R03,C050_S052,50,3,52,0,DEP_438,depot_proxy,35.705833,139.665566,0.0,0.0
C050_V05_S052_R01,C050_S052,50,5,52,1,C050_S052_N025,synthetic_customer,35.65208333333334,139.734375,9.0,7.0
C050_V05_S052_R01,C050_S052,50,5,52,2,C050_S052_N021,synthetic_customer,35.639583333333334,139.734375,27.0,13.0
C050_V05_S052_R01,C050_S052,50,5,52,3,C050_S052_N020,synthetic_customer,35.614583333333336,139.74687500000002,27.0,11.0
C050_V05_S052_R01,C050_S052,50,5,52,4,C050_S052_N042,synthetic_customer,35.577083333333334,139.728125,28.0,10.0
C050_V05_S052_R01,C050_S052,50,5,52,5,C050_S052_N009,synthetic_customer,35.547916666666666,139.74687500000002,30.0,5.0
C050_V05_S052_R01,C050_S052,50,5,52,6,C050_S052_N048,synthetic_customer,35.59375,139.690625,16.0,15.0
C050_V05_S052_R01,C050_S052,50,5,52,0,DEP_438,depot_proxy,35.705833,139.665566,0.0,0.0
C050_V05_S052_R02,C050_S052,50,5,52,1,C050_S052_N034,synthetic_customer,35.69375,139.665625,5.0,9.0
C050_V05_S052_R02,C050_S052,50,5,52,2,C050_S052_N015,synthetic_customer,35.71875,139.671875,27.0,14.0
C050_V05_S052_R02,C050_S052,50,5,52,3,C050_S052_N018,synthetic_customer,35.72291666666667,139.665625,8.0,11.0
C050_V05_S052_R02,C050_S052,50,5,52,4,C050_S052_N017,synthetic_customer,35.71458333333334,139.646875,16.0,5.0
C050_V05_S052_R02,C050_S052,50,5,52,5,C050_S052_N024,synthetic_customer,35.75208333333333,139.646875,7.0,14.0
C050_V05_S052_R02,C050_S052,50,5,52,6,C050_S052_N031,synthetic_customer,35.75208333333333,139.628125,8.0,13.0
C050_V05_S052_R02,C050_S052,50,5,52,7,C050_S052_N044,synthetic_customer,35.75208333333333,139.61562500000002,21.0,5.0
C050_V05_S052_R02,C050_S052,50,5,52,8,C050_S052_N007,synthetic_customer,35.73125,139.584375,27.0,8.0
C050_V05_S052_R02,C050_S052,50,5,52,9,C050_S052_N040,synthetic_customer,35.72708333333333,139.571875,12.0,12.0
C050_V05_S052_R02,C050_S052,50,5,52,10,C050_S052_N016,synthetic_customer,35.71041666666667,139.534375,30.0,10.0
C050_V05_S052_R02,C050_S052,50,5,52,11,C050_S052_N026,synthetic_customer,35.65625000000001,139.609375,25.0,9.0
C050_V05_S052_R02,C050_S052,50,5,52,12,C050_S052_N028,synthetic_customer,35.63125,139.628125,7.0,5.0
C050_V05_S052_R02,C050_S052,50,5,52,13,C050_S052_N023,synthetic_customer,35.62708333333333,139.62187500000002,18.0,11.0
C050_V05_S052_R02,C050_S052,50,5,52,14,C050_S052_N046,synthetic_customer,35.65208333333334,139.65312500000002,9.0,13.0
C050_V05_S052_R02,C050_S052,50,5,52,0,DEP_438,depot_proxy,35.705833,139.665566,0.0,0.0
C050_V05_S052_R03,C050_S052,50,5,52,1,C050_S052_N022,synthetic_customer,35.68541666666667,139.790625,7.0,7.0
C050_V05_S052_R03,C050_S052,50,5,52,2,C050_S052_N045,synthetic_customer,35.67291666666667,139.815625,8.0,6.0
C050_V05_S052_R03,C050_S052,50,5,52,3,C050_S052_N003,synthetic_customer,35.66458333333334,139.853125,29.0,11.0
C050_V05_S052_R03,C050_S052,50,5,52,4,C050_S052_N037,synthetic_customer,35.66041666666667,139.87187500000002,21.0,7.0
C050_V05_S052_R03,C050_S052,50,5,52,5,C050_S052_N030,synthetic_customer,35.69375,139.86562500000002,16.0,6.0
C050_V05_S052_R03,C050_S052,50,5,52,6,C050_S052_N010,synthetic_customer,35.68541666666667,139.90312500000002,14.0,9.0
C050_V05_S052_R03,C050_S052,50,5,52,7,C050_S052_N032,synthetic_customer,35.73125,139.884375,13.0,7.0
C050_V05_S052_R03,C050_S052,50,5,52,8,C050_S052_N019,synthetic_customer,35.747916666666676,139.834375,17.0,5.0
C050_V05_S052_R03,C050_S052,50,5,52,9,C050_S052_N050,synthetic_customer,35.760416666666664,139.834375,30.0,12.0
C050_V05_S052_R03,C050_S052,50,5,52,0,DEP_438,depot_proxy,35.705833,139.665566,0.0,0.0
C050_V05_S052_R04,C050_S052,50,5,52,1,C050_S052_N001,synthetic_customer,35.747916666666676,139.49062500000002,24.0,15.0
C050_V05_S052_R04,C050_S052,50,5,52,2,C050_S052_N014,synthetic_customer,35.68958333333334,139.446875,12.0,12.0
C050_V05_S052_R04,C050_S052,50,5,52,3,C050_S052_N011,synthetic_customer,35.65625000000001,139.384375,19.0,8.0
C050_V05_S052_R04,C050_S052,50,5,52,4,C050_S052_N006,synthetic_customer,35.614583333333336,139.446875,30.0,6.0
C050_V05_S052_R04,C050_S052,50,5,52,5,C050_S052_N013,synthetic_customer,35.58958333333334,139.459375,23.0,11.0
C050_V05_S052_R04,C050_S052,50,5,52,6,C050_S052_N004,synthetic_customer,35.78541666666666,139.30312500000002,22.0,7.0
C050_V05_S052_R04,C050_S052,50,5,52,0,DEP_438,depot_proxy,35.705833,139.665566,0.0,0.0
C050_V05_S052_R05,C050_S052,50,5,52,1,C050_S052_N029,synthetic_customer,35.71041666666667,139.71562500000002,15.0,10.0
C050_V05_S052_R05,C050_S052,50,5,52,2,C050_S052_N008,synthetic_customer,35.71875,139.728125,20.0,8.0
C050_V05_S052_R05,C050_S052,50,5,52,3,C050_S052_N033,synthetic_customer,35.743750000000006,139.734375,13.0,8.0
C050_V05_S052_R05,C050_S052,50,5,52,4,C050_S052_N049,synthetic_customer,35.73958333333334,139.759375,5.0,7.0
C050_V05_S052_R05,C050_S052,50,5,52,5,C050_S052_N043,synthetic_customer,35.764583333333334,139.77812500000002,5.0,9.0
C050_V05_S052_R05,C050_S052,50,5,52,6,C050_S052_N035,synthetic_customer,35.77291666666667,139.790625,28.0,12.0
C050_V05_S052_R05,C050_S052,50,5,52,7,C050_S052_N027,synthetic_customer,35.77708333333333,139.80312500000002,22.0,6.0
C050_V05_S052_R05,C050_S052,50,5,52,8,C050_S052_N041,synthetic_customer,35.797916666666666,139.796875,18.0,11.0
C050_V05_S052_R05,C050_S052,50,5,52,9,C050_S052_N005,synthetic_customer,35.797916666666666,139.77812500000002,21.0,7.0
C050_V05_S052_R05,C050_S052,50,5,52,10,C050_S052_N039,synthetic_customer,35.77291666666667,139.71562500000002,13.0,13.0
C050_V05_S052_R05,C050_S052,50,5,52,11,C050_S052_N002,synthetic_customer,35.76875,139.709375,25.0,15.0
C050_V05_S052_R05,C050_S052,50,5,52,12,C050_S052_N047,synthetic_customer,35.764583333333334,139.68437500000002,9.0,11.0
C050_V05_S052_R05,C050_S052,50,5,52,13,C050_S052_N038,synthetic_customer,35.760416666666664,139.68437500000002,28.0,12.0
C050_V05_S052_R05,C050_S052,50,5,52,14,C050_S052_N012,synthetic_customer,35.760416666666664,139.67812500000002,21.0,7.0
C050_V05_S052_R05,C050_S052,50,5,52,15,C050_S052_N036,synthetic_customer,35.743750000000006,139.696875,15.0,12.0
C050_V05_S052_R05,C050_S052,50,5,52,0,DEP_438,depot_proxy,35.705833,139.665566,0.0,0.0
C050_V01_S053_R01,C050_S053,50,1,53,1,C050_S053_N034,synthetic_customer,35.72708333333333,139.640625,5.0,11.0
C050_V01_S053_R01,C050_S053,50,1,53,2,C050_S053_N001,synthetic_customer,35.73541666666667,139.68437500000002,28.0,15.0
C050_V01_S053_R01,C050_S053,50,1,53,3,C050_S053_N029,synthetic_customer,35.71458333333334,139.709375,14.0,6.0
C050_V01_S053_R01,C050_S053,50,1,53,4,C050_S053_N049,synthetic_customer,35.706250000000004,139.721875,19.0,9.0
C050_V01_S053_R01,C050_S053,50,1,53,5,C050_S053_N033,synthetic_customer,35.702083333333334,139.703125,20.0,12.0
C050_V01_S053_R01,C050_S053,50,1,53,6,C050_S053_N011,synthetic_customer,35.71458333333334,139.74062500000002,7.0,9.0
C050_V01_S053_R01,C050_S053,50,1,53,7,C050_S053_N026,synthetic_customer,35.71041666666667,139.753125,9.0,5.0
C050_V01_S053_R01,C050_S053,50,1,53,8,C050_S053_N048,synthetic_customer,35.71041666666667,139.759375,10.0,6.0
C050_V01_S053_R01,C050_S053,50,1,53,9,C050_S053_N040,synthetic_customer,35.72708333333333,139.759375,17.0,11.0
C050_V01_S053_R01,C050_S053,50,1,53,10,C050_S053_N036,synthetic_customer,35.72708333333333,139.74687500000002,25.0,14.0
C050_V01_S053_R01,C050_S053,50,1,53,11,C050_S053_N046,synthetic_customer,35.73125,139.771875,22.0,14.0
C050_V01_S053_R01,C050_S053,50,1,53,12,C050_S053_N019,synthetic_customer,35.73125,139.77812500000002,24.0,11.0
C050_V01_S053_R01,C050_S053,50,1,53,13,C050_S053_N003,synthetic_customer,35.73958333333334,139.771875,10.0,13.0
C050_V01_S053_R01,C050_S053,50,1,53,14,C050_S053_N035,synthetic_customer,35.72708333333333,139.80312500000002,29.0,10.0
C050_V01_S053_R01,C050_S053,50,1,53,15,C050_S053_N017,synthetic_customer,35.75208333333333,139.846875,7.0,8.0
C050_V01_S053_R01,C050_S053,50,1,53,16,C050_S053_N010,synthetic_customer,35.760416666666664,139.859375,10.0,7.0
C050_V01_S053_R01,C050_S053,50,1,53,17,C050_S053_N022,synthetic_customer,35.78541666666666,139.859375,21.0,5.0
C050_V01_S053_R01,C050_S053,50,1,53,18,C050_S053_N031,synthetic_customer,35.78125,139.784375,5.0,15.0
C050_V01_S053_R01,C050_S053,50,1,53,19,C050_S053_N039,synthetic_customer,35.760416666666664,139.721875,11.0,10.0
C050_V01_S053_R01,C050_S053,50,1,53,20,C050_S053_N021,synthetic_customer,35.77291666666667,139.646875,30.0,9.0
C050_V01_S053_R01,C050_S053,50,1,53,21,C050_S053_N030,synthetic_customer,35.764583333333334,139.578125,23.0,6.0
C050_V01_S053_R01,C050_S053,50,1,53,22,C050_S053_N044,synthetic_customer,35.77291666666667,139.515625,15.0,8.0
C050_V01_S053_R01,C050_S053,50,1,53,23,C050_S053_N012,synthetic_customer,35.760416666666664,139.471875,11.0,9.0
C050_V01_S053_R01,C050_S053,50,1,53,24,C050_S053_N025,synthetic_customer,35.71875,139.440625,29.0,12.0
C050_V01_S053_R01,C050_S053,50,1,53,25,C050_S053_N023,synthetic_customer,35.67291666666667,139.415625,25.0,9.0
C050_V01_S053_R01,C050_S053,50,1,53,26,C050_S053_N032,synthetic_customer,35.610416666666666,139.421875,30.0,11.0
C050_V01_S053_R01,C050_S053,50,1,53,27,C050_S053_N016,synthetic_customer,35.58541666666667,139.49062500000002,27.0,10.0
C050_V01_S053_R01,C050_S053,50,1,53,28,C050_S053_N020,synthetic_customer,35.547916666666666,139.459375,27.0,14.0
C050_V01_S053_R01,C050_S053,50,1,53,29,C050_S053_N024,synthetic_customer,35.64375,139.55312500000002,15.0,8.0
C050_V01_S053_R01,C050_S053,50,1,53,30,C050_S053_N014,synthetic_customer,35.639583333333334,139.578125,10.0,6.0
C050_V01_S053_R01,C050_S053,50,1,53,31,C050_S053_N007,synthetic_customer,35.64375,139.584375,8.0,10.0
C050_V01_S053_R01,C050_S053,50,1,53,32,C050_S053_N028,synthetic_customer,35.677083333333336,139.571875,12.0,14.0
C050_V01_S053_R01,C050_S053,50,1,53,33,C050_S053_N045,synthetic_customer,35.68958333333334,139.571875,5.0,9.0
C050_V01_S053_R01,C050_S053,50,1,53,34,C050_S053_N042,synthetic_customer,35.66458333333334,139.546875,30.0,11.0
C050_V01_S053_R01,C050_S053,50,1,53,35,C050_S053_N002,synthetic_customer,35.65625000000001,139.628125,24.0,10.0
C050_V01_S053_R01,C050_S053,50,1,53,36,C050_S053_N018,synthetic_customer,35.635416666666664,139.628125,16.0,7.0
C050_V01_S053_R01,C050_S053,50,1,53,37,C050_S053_N047,synthetic_customer,35.610416666666666,139.634375,27.0,5.0
C050_V01_S053_R01,C050_S053,50,1,53,38,C050_S053_N027,synthetic_customer,35.59791666666667,139.665625,7.0,10.0
C050_V01_S053_R01,C050_S053,50,1,53,39,C050_S053_N050,synthetic_customer,35.610416666666666,139.690625,13.0,15.0
C050_V01_S053_R01,C050_S053,50,1,53,40,C050_S053_N037,synthetic_customer,35.614583333333336,139.709375,8.0,8.0
C050_V01_S053_R01,C050_S053,50,1,53,41,C050_S053_N013,synthetic_customer,35.62708333333333,139.696875,30.0,5.0
C050_V01_S053_R01,C050_S053,50,1,53,42,C050_S053_N005,synthetic_customer,35.58958333333334,139.734375,29.0,6.0
C050_V01_S053_R01,C050_S053,50,1,53,43,C050_S053_N004,synthetic_customer,35.577083333333334,139.721875,15.0,10.0
C050_V01_S053_R01,C050_S053,50,1,53,44,C050_S053_N015,synthetic_customer,35.55208333333333,139.728125,8.0,15.0
C050_V01_S053_R01,C050_S053,50,1,53,45,C050_S053_N041,synthetic_customer,35.543749999999996,139.703125,18.0,15.0
C050_V01_S053_R01,C050_S053,50,1,53,46,C050_S053_N043,synthetic_customer,35.702083333333334,139.890625,19.0,12.0
C050_V01_S053_R01,C050_S053,50,1,53,47,C050_S053_N038,synthetic_customer,35.71041666666667,139.90312500000002,26.0,15.0
C050_V01_S053_R01,C050_S053,50,1,53,48,C050_S053_N008,synthetic_customer,35.677083333333336,139.315625,14.0,10.0
C050_V01_S053_R01,C050_S053,50,1,53,49,C050_S053_N009,synthetic_customer,35.71875,139.296875,17.0,7.0
C050_V01_S053_R01,C050_S053,50,1,53,50,C050_S053_N006,synthetic_customer,35.78125,139.284375,27.0,14.0
C050_V01_S053_R01,C050_S053,50,1,53,0,DEP_438,depot_proxy,35.705833,139.665566,0.0,0.0
C050_V03_S053_R01,C050_S053,50,3,53,1,C050_S053_N029,synthetic_customer,35.71458333333334,139.709375,14.0,6.0
C050_V03_S053_R01,C050_S053,50,3,53,2,C050_S053_N049,synthetic_customer,35.706250000000004,139.721875,19.0,9.0
C050_V03_S053_R01,C050_S053,50,3,53,3,C050_S053_N011,synthetic_customer,35.71458333333334,139.74062500000002,7.0,9.0
C050_V03_S053_R01,C050_S053,50,3,53,4,C050_S053_N026,synthetic_customer,35.71041666666667,139.753125,9.0,5.0
C050_V03_S053_R01,C050_S053,50,3,53,5,C050_S053_N048,synthetic_customer,35.71041666666667,139.759375,10.0,6.0
C050_V03_S053_R01,C050_S053,50,3,53,6,C050_S053_N040,synthetic_customer,35.72708333333333,139.759375,17.0,11.0
C050_V03_S053_R01,C050_S053,50,3,53,7,C050_S053_N036,synthetic_customer,35.72708333333333,139.74687500000002,25.0,14.0
C050_V03_S053_R01,C050_S053,50,3,53,8,C050_S053_N046,synthetic_customer,35.73125,139.771875,22.0,14.0
C050_V03_S053_R01,C050_S053,50,3,53,9,C050_S053_N019,synthetic_customer,35.73125,139.77812500000002,24.0,11.0
C050_V03_S053_R01,C050_S053,50,3,53,10,C050_S053_N003,synthetic_customer,35.73958333333334,139.771875,10.0,13.0
C050_V03_S053_R01,C050_S053,50,3,53,11,C050_S053_N035,synthetic_customer,35.72708333333333,139.80312500000002,29.0,10.0
C050_V03_S053_R01,C050_S053,50,3,53,12,C050_S053_N017,synthetic_customer,35.75208333333333,139.846875,7.0,8.0
C050_V03_S053_R01,C050_S053,50,3,53,13,C050_S053_N010,synthetic_customer,35.760416666666664,139.859375,10.0,7.0
C050_V03_S053_R01,C050_S053,50,3,53,14,C050_S053_N022,synthetic_customer,35.78541666666666,139.859375,21.0,5.0
C050_V03_S053_R01,C050_S053,50,3,53,15,C050_S053_N031,synthetic_customer,35.78125,139.784375,5.0,15.0
C050_V03_S053_R01,C050_S053,50,3,53,16,C050_S053_N039,synthetic_customer,35.760416666666664,139.721875,11.0,10.0
C050_V03_S053_R01,C050_S053,50,3,53,17,C050_S053_N043,synthetic_customer,35.702083333333334,139.890625,19.0,12.0
C050_V03_S053_R01,C050_S053,50,3,53,18,C050_S053_N038,synthetic_customer,35.71041666666667,139.90312500000002,26.0,15.0
C050_V03_S053_R01,C050_S053,50,3,53,0,DEP_438,depot_proxy,35.705833,139.665566,0.0,0.0
C050_V03_S053_R02,C050_S053,50,3,53,1,C050_S053_N044,synthetic_customer,35.77291666666667,139.515625,15.0,8.0
C050_V03_S053_R02,C050_S053,50,3,53,2,C050_S053_N012,synthetic_customer,35.760416666666664,139.471875,11.0,9.0
C050_V03_S053_R02,C050_S053,50,3,53,3,C050_S053_N025,synthetic_customer,35.71875,139.440625,29.0,12.0
C050_V03_S053_R02,C050_S053,50,3,53,4,C050_S053_N023,synthetic_customer,35.67291666666667,139.415625,25.0,9.0
C050_V03_S053_R02,C050_S053,50,3,53,5,C050_S053_N032,synthetic_customer,35.610416666666666,139.421875,30.0,11.0
C050_V03_S053_R02,C050_S053,50,3,53,6,C050_S053_N016,synthetic_customer,35.58541666666667,139.49062500000002,27.0,10.0
C050_V03_S053_R02,C050_S053,50,3,53,7,C050_S053_N020,synthetic_customer,35.547916666666666,139.459375,27.0,14.0
C050_V03_S053_R02,C050_S053,50,3,53,8,C050_S053_N008,synthetic_customer,35.677083333333336,139.315625,14.0,10.0
C050_V03_S053_R02,C050_S053,50,3,53,9,C050_S053_N009,synthetic_customer,35.71875,139.296875,17.0,7.0
C050_V03_S053_R02,C050_S053,50,3,53,10,C050_S053_N006,synthetic_customer,35.78125,139.284375,27.0,14.0
C050_V03_S053_R02,C050_S053,50,3,53,0,DEP_438,depot_proxy,35.705833,139.665566,0.0,0.0
C050_V03_S053_R03,C050_S053,50,3,53,1,C050_S053_N034,synthetic_customer,35.72708333333333,139.640625,5.0,11.0
C050_V03_S053_R03,C050_S053,50,3,53,2,C050_S053_N001,synthetic_customer,35.73541666666667,139.68437500000002,28.0,15.0
C050_V03_S053_R03,C050_S053,50,3,53,3,C050_S053_N033,synthetic_customer,35.702083333333334,139.703125,20.0,12.0
C050_V03_S053_R03,C050_S053,50,3,53,4,C050_S053_N013,synthetic_customer,35.62708333333333,139.696875,30.0,5.0
C050_V03_S053_R03,C050_S053,50,3,53,5,C050_S053_N037,synthetic_customer,35.614583333333336,139.709375,8.0,8.0
