file,reads,writes,imported_by,used_in_presentation,required_for_reproduction,decision
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/__init__.meta.json,/opt/anaconda3/lib/python3.11/site-packages/numpy/__init__.pyi,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/_pytesttester.data.json,numpy._pytesttester.Py; /opt/anaconda3/lib/python3.11/site-packages/numpy/_pytesttester.pyi,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/_pytesttester.meta.json,/opt/anaconda3/lib/python3.11/site-packages/numpy/_pytesttester.pyi,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/_typing/__init__.data.json,/opt/anaconda3/lib/python3.11/site-packages/numpy/_typing/__init__.py,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/_typing/__init__.meta.json,/opt/anaconda3/lib/python3.11/site-packages/numpy/_typing/__init__.py,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/_typing/_add_docstring.data.json,/opt/anaconda3/lib/python3.11/site-packages/numpy/_typing/_add_docstring.py,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/_typing/_add_docstring.meta.json,/opt/anaconda3/lib/python3.11/site-packages/numpy/_typing/_add_docstring.py,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/_typing/_array_like.data.json,/opt/anaconda3/lib/python3.11/site-packages/numpy/_typing/_array_like.py,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/_typing/_array_like.meta.json,/opt/anaconda3/lib/python3.11/site-packages/numpy/_typing/_array_like.py,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/_typing/_callable.data.json,/opt/anaconda3/lib/python3.11/site-packages/numpy/_typing/_callable.pyi,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/_typing/_callable.meta.json,/opt/anaconda3/lib/python3.11/site-packages/numpy/_typing/_callable.pyi,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/_typing/_char_codes.data.json,/opt/anaconda3/lib/python3.11/site-packages/numpy/_typing/_char_codes.py,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/_typing/_char_codes.meta.json,/opt/anaconda3/lib/python3.11/site-packages/numpy/_typing/_char_codes.py,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/_typing/_dtype_like.data.json,/opt/anaconda3/lib/python3.11/site-packages/numpy/_typing/_dtype_like.py,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/_typing/_dtype_like.meta.json,/opt/anaconda3/lib/python3.11/site-packages/numpy/_typing/_dtype_like.py,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/_typing/_extended_precision.data.json,/opt/anaconda3/lib/python3.11/site-packages/numpy/_typing/_extended_precision.py,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/_typing/_extended_precision.meta.json,/opt/anaconda3/lib/python3.11/site-packages/numpy/_typing/_extended_precision.py,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/_typing/_nbit.data.json,/opt/anaconda3/lib/python3.11/site-packages/numpy/_typing/_nbit.py,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/_typing/_nbit.meta.json,/opt/anaconda3/lib/python3.11/site-packages/numpy/_typing/_nbit.py,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/_typing/_nested_sequence.data.json,/opt/anaconda3/lib/python3.11/site-packages/numpy/_typing/_nested_sequence.py,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/_typing/_nested_sequence.meta.json,/opt/anaconda3/lib/python3.11/site-packages/numpy/_typing/_nested_sequence.py,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/_typing/_scalars.data.json,/opt/anaconda3/lib/python3.11/site-packages/numpy/_typing/_scalars.py,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/_typing/_scalars.meta.json,/opt/anaconda3/lib/python3.11/site-packages/numpy/_typing/_scalars.py,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/_typing/_shape.data.json,/opt/anaconda3/lib/python3.11/site-packages/numpy/_typing/_shape.py,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/_typing/_shape.meta.json,/opt/anaconda3/lib/python3.11/site-packages/numpy/_typing/_shape.py,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/_typing/_ufunc.data.json,/opt/anaconda3/lib/python3.11/site-packages/numpy/_typing/_ufunc.pyi,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/_typing/_ufunc.meta.json,/opt/anaconda3/lib/python3.11/site-packages/numpy/_typing/_ufunc.pyi,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/_utils/__init__.data.json,/opt/anaconda3/lib/python3.11/site-packages/numpy/_utils/__init__.py,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/_utils/__init__.meta.json,/opt/anaconda3/lib/python3.11/site-packages/numpy/_utils/__init__.py,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/_utils/_convertions.data.json,/opt/anaconda3/lib/python3.11/site-packages/numpy/_utils/_convertions.py,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/_utils/_convertions.meta.json,/opt/anaconda3/lib/python3.11/site-packages/numpy/_utils/_convertions.py,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/core/__init__.data.json,/opt/anaconda3/lib/python3.11/site-packages/numpy/core/__init__.pyi,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/core/__init__.meta.json,/opt/anaconda3/lib/python3.11/site-packages/numpy/core/__init__.pyi,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/core/_asarray.data.json,/opt/anaconda3/lib/python3.11/site-packages/numpy/core/_asarray.pyi,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/core/_asarray.meta.json,/opt/anaconda3/lib/python3.11/site-packages/numpy/core/_asarray.pyi,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/core/_internal.data.json,/opt/anaconda3/lib/python3.11/site-packages/numpy/core/_internal.pyi,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/core/_internal.meta.json,/opt/anaconda3/lib/python3.11/site-packages/numpy/core/_internal.pyi,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/core/_type_aliases.data.json,/opt/anaconda3/lib/python3.11/site-packages/numpy/core/_type_aliases.pyi,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/core/_type_aliases.meta.json,/opt/anaconda3/lib/python3.11/site-packages/numpy/core/_type_aliases.pyi,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/core/_ufunc_config.data.json,/opt/anaconda3/lib/python3.11/site-packages/numpy/core/_ufunc_config.pyi,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/core/_ufunc_config.meta.json,/opt/anaconda3/lib/python3.11/site-packages/numpy/core/_ufunc_config.pyi,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/core/arrayprint.data.json,/opt/anaconda3/lib/python3.11/site-packages/numpy/core/arrayprint.pyi,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/core/arrayprint.meta.json,/opt/anaconda3/lib/python3.11/site-packages/numpy/core/arrayprint.pyi,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/core/defchararray.data.json,/opt/anaconda3/lib/python3.11/site-packages/numpy/core/defchararray.pyi,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/core/defchararray.meta.json,/opt/anaconda3/lib/python3.11/site-packages/numpy/core/defchararray.pyi,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/core/einsumfunc.data.json,/opt/anaconda3/lib/python3.11/site-packages/numpy/core/einsumfunc.pyi,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/core/einsumfunc.meta.json,/opt/anaconda3/lib/python3.11/site-packages/numpy/core/einsumfunc.pyi,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/core/fromnumeric.data.json,/opt/anaconda3/lib/python3.11/site-packages/numpy/core/fromnumeric.pyi,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/core/fromnumeric.meta.json,/opt/anaconda3/lib/python3.11/site-packages/numpy/core/fromnumeric.pyi,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/core/function_base.data.json,/opt/anaconda3/lib/python3.11/site-packages/numpy/core/function_base.pyi,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/core/function_base.meta.json,/opt/anaconda3/lib/python3.11/site-packages/numpy/core/function_base.pyi,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/core/multiarray.data.json,/opt/anaconda3/lib/python3.11/site-packages/numpy/core/multiarray.pyi,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/core/multiarray.meta.json,/opt/anaconda3/lib/python3.11/site-packages/numpy/core/multiarray.pyi,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/core/numeric.data.json,/opt/anaconda3/lib/python3.11/site-packages/numpy/core/numeric.pyi,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/core/numeric.meta.json,/opt/anaconda3/lib/python3.11/site-packages/numpy/core/numeric.pyi,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/core/numerictypes.data.json,/opt/anaconda3/lib/python3.11/site-packages/numpy/core/numerictypes.pyi,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/core/numerictypes.meta.json,/opt/anaconda3/lib/python3.11/site-packages/numpy/core/numerictypes.pyi,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/core/records.data.json,/opt/anaconda3/lib/python3.11/site-packages/numpy/core/records.pyi,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/core/records.meta.json,/opt/anaconda3/lib/python3.11/site-packages/numpy/core/records.pyi,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/core/shape_base.data.json,/opt/anaconda3/lib/python3.11/site-packages/numpy/core/shape_base.pyi,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/core/shape_base.meta.json,/opt/anaconda3/lib/python3.11/site-packages/numpy/core/shape_base.pyi,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/core/umath.data.json,/opt/anaconda3/lib/python3.11/site-packages/numpy/core/umath.py,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/core/umath.meta.json,/opt/anaconda3/lib/python3.11/site-packages/numpy/core/umath.py,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/ctypeslib.data.json,/opt/anaconda3/lib/python3.11/site-packages/numpy/ctypeslib.pyi,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/ctypeslib.meta.json,/opt/anaconda3/lib/python3.11/site-packages/numpy/ctypeslib.pyi,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/dtypes.data.json,/opt/anaconda3/lib/python3.11/site-packages/numpy/dtypes.pyi,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/dtypes.meta.json,/opt/anaconda3/lib/python3.11/site-packages/numpy/dtypes.pyi,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/exceptions.data.json,/opt/anaconda3/lib/python3.11/site-packages/numpy/exceptions.pyi,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/exceptions.meta.json,/opt/anaconda3/lib/python3.11/site-packages/numpy/exceptions.pyi,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/fft/__init__.data.json,numpy._pytesttester.Py; /opt/anaconda3/lib/python3.11/site-packages/numpy/fft/__init__.pyi,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/fft/__init__.meta.json,/opt/anaconda3/lib/python3.11/site-packages/numpy/fft/__init__.pyi,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/fft/_pocketfft.data.json,/opt/anaconda3/lib/python3.11/site-packages/numpy/fft/_pocketfft.pyi,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/fft/_pocketfft.meta.json,/opt/anaconda3/lib/python3.11/site-packages/numpy/fft/_pocketfft.pyi,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/fft/helper.data.json,/opt/anaconda3/lib/python3.11/site-packages/numpy/fft/helper.pyi,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/fft/helper.meta.json,/opt/anaconda3/lib/python3.11/site-packages/numpy/fft/helper.pyi,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/lib/__init__.data.json,numpy._pytesttester.Py; /opt/anaconda3/lib/python3.11/site-packages/numpy/lib/__init__.pyi,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/lib/__init__.meta.json,/opt/anaconda3/lib/python3.11/site-packages/numpy/lib/__init__.pyi,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/lib/_version.data.json,/opt/anaconda3/lib/python3.11/site-packages/numpy/lib/_version.pyi,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/lib/_version.meta.json,/opt/anaconda3/lib/python3.11/site-packages/numpy/lib/_version.pyi,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/lib/arraypad.data.json,/opt/anaconda3/lib/python3.11/site-packages/numpy/lib/arraypad.pyi,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/lib/arraypad.meta.json,/opt/anaconda3/lib/python3.11/site-packages/numpy/lib/arraypad.pyi,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/lib/arraysetops.data.json,/opt/anaconda3/lib/python3.11/site-packages/numpy/lib/arraysetops.pyi,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/lib/arraysetops.meta.json,/opt/anaconda3/lib/python3.11/site-packages/numpy/lib/arraysetops.pyi,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/lib/arrayterator.data.json,/opt/anaconda3/lib/python3.11/site-packages/numpy/lib/arrayterator.pyi,,,pending exact asset match,likely,quarantine
/Users/tstakuma/Desktop/github/research/.mypy_cache/3.11/numpy/lib/arrayterator.meta.json,/opt/anaconda3/lib/python3.11/site-packages/numpy/lib/arrayterator.pyi,,,pending exact asset match,likely,quarantine
