base_route_proxy_id,customer_configuration_id,customer_count,vehicle_count,seed,route_index,depot_candidate_id,eligible_depot_candidate_count,selected_depot_count,customer_count_on_route,haversine_distance_km,road_adjusted_distance_km,network_distance_km,route_proxy_distance_km,route_total_demand_kg,service_time_total_min,route_generation_method,route_proxy_limitation
C025_V01_S001_R01,C025_S001,25,1,1,1,DEP_022,440,1,25,143.96244234921434,179.95305293651793,,179.95305293651793,464.0,254.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V05_S035_R04,C025_S035,25,5,35,4,DEP_438,440,1,5,80.5112717044338,100.63908963054224,,100.63908963054224,79.0,55.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V05_S035_R05,C025_S035,25,5,35,5,DEP_438,440,1,5,31.257539420623402,39.07192427577925,,39.07192427577925,81.0,45.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V01_S036_R01,C025_S036,25,1,36,1,DEP_438,440,1,25,160.12493628852454,200.15617036065566,,200.15617036065566,463.0,250.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V03_S036_R01,C025_S036,25,3,36,1,DEP_438,440,1,9,53.51686591118725,66.89608238898407,,66.89608238898407,141.0,92.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V03_S036_R02,C025_S036,25,3,36,2,DEP_438,440,1,10,65.48366612830064,81.8545826603758,,81.8545826603758,209.0,97.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V03_S036_R03,C025_S036,25,3,36,3,DEP_438,440,1,6,93.25842907727329,116.5730363465916,,116.5730363465916,113.0,61.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V05_S036_R01,C025_S036,25,5,36,1,DEP_438,440,1,4,30.698656145238708,38.37332018154839,,38.37332018154839,94.0,28.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V05_S036_R02,C025_S036,25,5,36,2,DEP_438,440,1,6,93.25842907727329,116.5730363465916,,116.5730363465916,113.0,61.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V05_S036_R03,C025_S036,25,5,36,3,DEP_438,440,1,6,32.4813548625024,40.601693578128,,40.601693578128,62.0,59.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V05_S036_R04,C025_S036,25,5,36,4,DEP_438,440,1,6,52.86749999109699,66.08437498887125,,66.08437498887125,131.0,68.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V05_S036_R05,C025_S036,25,5,36,5,DEP_438,440,1,3,34.19023766859444,42.737797085743054,,42.737797085743054,63.0,34.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V01_S037_R01,C025_S037,25,1,37,1,DEP_022,440,1,25,159.25267597113688,199.0658449639211,,199.0658449639211,408.0,238.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V03_S037_R01,C025_S037,25,3,37,1,DEP_022,440,1,6,43.25497664968948,54.06872081211185,,54.06872081211185,110.0,68.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V03_S037_R02,C025_S037,25,3,37,2,DEP_022,440,1,13,67.05264141021398,83.81580176276748,,83.81580176276748,180.0,115.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V03_S037_R03,C025_S037,25,3,37,3,DEP_022,440,1,6,77.47142894365382,96.83928617956727,,96.83928617956727,118.0,55.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V05_S037_R01,C025_S037,25,5,37,1,DEP_022,440,1,2,58.55486719874996,73.19358399843745,,73.19358399843745,41.0,16.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V05_S037_R02,C025_S037,25,5,37,2,DEP_022,440,1,10,47.997147296860575,59.99643412107572,,59.99643412107572,155.0,100.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V05_S037_R03,C025_S037,25,5,37,3,DEP_022,440,1,4,51.53314892096549,64.41643615120685,,64.41643615120685,77.0,39.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V05_S037_R04,C025_S037,25,5,37,4,DEP_022,440,1,4,32.540517042028114,40.67564630253514,,40.67564630253514,55.0,43.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V05_S037_R05,C025_S037,25,5,37,5,DEP_022,440,1,5,46.19685733668569,57.74607167085711,,57.74607167085711,80.0,40.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V01_S038_R01,C025_S038,25,1,38,1,DEP_022,440,1,25,147.48981639200397,184.36227049000496,,184.36227049000496,406.0,254.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V03_S038_R01,C025_S038,25,3,38,1,DEP_022,440,1,9,46.97203313438219,58.71504141797773,,58.71504141797773,138.0,79.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V03_S038_R02,C025_S038,25,3,38,2,DEP_022,440,1,6,77.50575047996139,96.88218809995175,,96.88218809995175,77.0,65.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V03_S038_R03,C025_S038,25,3,38,3,DEP_022,440,1,10,70.84971620614637,88.56214525768296,,88.56214525768296,191.0,110.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V05_S038_R01,C025_S038,25,5,38,1,DEP_022,440,1,10,70.84971620614637,88.56214525768296,,88.56214525768296,191.0,110.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V05_S038_R02,C025_S038,25,5,38,2,DEP_022,440,1,4,60.52628605176455,75.6578575647057,,75.6578575647057,46.0,39.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V05_S038_R03,C025_S038,25,5,38,3,DEP_022,440,1,5,26.79465493543188,33.49331866928985,,33.49331866928985,93.0,38.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V05_S038_R04,C025_S038,25,5,38,4,DEP_022,440,1,2,38.32561243067815,47.907015538347686,,47.907015538347686,31.0,26.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V05_S038_R05,C025_S038,25,5,38,5,DEP_022,440,1,4,19.831908552227333,24.789885690284166,,24.789885690284166,45.0,41.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V01_S039_R01,C025_S039,25,1,39,1,DEP_071,440,1,25,181.8945132125191,227.36814151564886,,227.36814151564886,447.0,245.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V03_S039_R01,C025_S039,25,3,39,1,DEP_071,440,1,9,58.81748746146169,73.52185932682711,,73.52185932682711,180.0,90.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V03_S039_R02,C025_S039,25,3,39,2,DEP_071,440,1,11,71.45370761555407,89.31713451944259,,89.31713451944259,196.0,110.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V03_S039_R03,C025_S039,25,3,39,3,DEP_071,440,1,5,61.634762866738576,77.04345358342322,,77.04345358342322,71.0,45.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V05_S039_R01,C025_S039,25,5,39,1,DEP_071,440,1,5,28.87603437723751,36.09504297154689,,36.09504297154689,117.0,50.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V05_S039_R02,C025_S039,25,5,39,2,DEP_071,440,1,5,61.634762866738576,77.04345358342322,,77.04345358342322,71.0,45.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V05_S039_R03,C025_S039,25,5,39,3,DEP_071,440,1,4,51.951615467108354,64.93951933388544,,64.93951933388544,49.0,35.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V05_S039_R04,C025_S039,25,5,39,4,DEP_071,440,1,7,48.67535063148976,60.84418828936221,,60.84418828936221,129.0,74.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V05_S039_R05,C025_S039,25,5,39,5,DEP_071,440,1,4,44.11155994461218,55.139449930765224,,55.139449930765224,81.0,41.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V01_S040_R01,C025_S040,25,1,40,1,DEP_438,440,1,25,165.60173205007143,207.00216506258928,,207.00216506258928,438.0,229.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V03_S040_R01,C025_S040,25,3,40,1,DEP_438,440,1,5,84.53183944976254,105.66479931220317,,105.66479931220317,89.0,44.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V03_S040_R02,C025_S040,25,3,40,2,DEP_438,440,1,14,94.4900315326148,118.1125394157685,,118.1125394157685,240.0,146.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V03_S040_R03,C025_S040,25,3,40,3,DEP_438,440,1,6,31.83317364383511,39.791467054793884,,39.791467054793884,109.0,39.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V05_S040_R01,C025_S040,25,5,40,1,DEP_438,440,1,4,72.20365873839057,90.25457342298822,,90.25457342298822,78.0,33.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V05_S040_R02,C025_S040,25,5,40,2,DEP_438,440,1,8,51.91287126645345,64.89108908306682,,64.89108908306682,151.0,82.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V05_S040_R03,C025_S040,25,5,40,3,DEP_438,440,1,6,31.83317364383511,39.791467054793884,,39.791467054793884,109.0,39.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V05_S040_R04,C025_S040,25,5,40,4,DEP_438,440,1,6,53.71635413561225,67.14544266951532,,67.14544266951532,89.0,64.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V05_S040_R05,C025_S040,25,5,40,5,DEP_438,440,1,1,53.412849401495635,66.76606175186954,,66.76606175186954,11.0,11.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V01_S041_R01,C025_S041,25,1,41,1,DEP_022,440,1,25,203.3820287917337,254.2275359896671,,254.2275359896671,431.0,233.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V03_S041_R01,C025_S041,25,3,41,1,DEP_022,440,1,7,66.29508071246887,82.86885089058609,,82.86885089058609,113.0,52.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V03_S041_R02,C025_S041,25,3,41,2,DEP_022,440,1,7,88.80268625071679,111.00335781339598,,111.00335781339598,123.0,65.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V03_S041_R03,C025_S041,25,3,41,3,DEP_022,440,1,11,74.11405162656577,92.6425645332072,,92.6425645332072,195.0,116.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V05_S041_R01,C025_S041,25,5,41,1,DEP_022,440,1,7,66.29508071246887,82.86885089058609,,82.86885089058609,113.0,52.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V05_S041_R02,C025_S041,25,5,41,2,DEP_022,440,1,4,83.67938545927458,104.59923182409324,,104.59923182409324,66.0,43.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V05_S041_R03,C025_S041,25,5,41,3,DEP_022,440,1,5,42.33663019541349,52.92078774426686,,52.92078774426686,67.0,59.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V05_S041_R04,C025_S041,25,5,41,4,DEP_022,440,1,6,37.72484104642957,47.15605130803696,,47.15605130803696,128.0,57.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V05_S041_R05,C025_S041,25,5,41,5,DEP_022,440,1,3,38.73435198848867,48.417939985610836,,48.417939985610836,57.0,22.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V01_S042_R01,C025_S042,25,1,42,1,DEP_022,440,1,25,174.2107734902758,217.76346686284478,,217.76346686284478,465.0,249.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V03_S042_R01,C025_S042,25,3,42,1,DEP_022,440,1,15,76.57887047739969,95.72358809674961,,95.72358809674961,307.0,159.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V03_S042_R02,C025_S042,25,3,42,2,DEP_022,440,1,6,86.38629350859728,107.9828668857466,,107.9828668857466,65.0,53.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V03_S042_R03,C025_S042,25,3,42,3,DEP_022,440,1,4,64.16694416735675,80.20868020919593,,80.20868020919593,93.0,37.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V05_S042_R01,C025_S042,25,5,42,1,DEP_022,440,1,4,34.11715868820117,42.64644836025147,,42.64644836025147,93.0,48.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V05_S042_R02,C025_S042,25,5,42,2,DEP_022,440,1,2,59.80474806049325,74.75593507561656,,74.75593507561656,27.0,19.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V05_S042_R03,C025_S042,25,5,42,3,DEP_022,440,1,11,62.973948709316076,78.71743588664509,,78.71743588664509,214.0,111.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V05_S042_R04,C025_S042,25,5,42,4,DEP_022,440,1,4,64.16694416735675,80.20868020919593,,80.20868020919593,93.0,37.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V05_S042_R05,C025_S042,25,5,42,5,DEP_022,440,1,4,55.4257885497677,69.28223568720963,,69.28223568720963,38.0,34.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V01_S043_R01,C025_S043,25,1,43,1,DEP_438,440,1,25,215.3710351043355,269.21379388041936,,269.21379388041936,385.0,248.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V03_S043_R01,C025_S043,25,3,43,1,DEP_438,440,1,6,89.23330862269754,111.54163577837193,,111.54163577837193,69.0,59.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V03_S043_R02,C025_S043,25,3,43,2,DEP_438,440,1,9,68.20592210244308,85.25740262805385,,85.25740262805385,162.0,84.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C025_V03_S043_R03,C025_S043,25,3,43,3,DEP_438,440,1,10,69.68881588829075,87.11101986036343,,87.11101986036343,154.0,105.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
