name,file,schema,data_type,semantic_meaning,unit,provenance,cardinality,non_null_distinct,null_count,null_rate,uniqueness,current_use
w_i,reproducibility/outputs/traffic_simulation/demand/evrp_r05_pps_sampling/20260909_r05_pps_n10_seed20260909/candidate_population_order.csv,candidate_order_index;stop_id;building_id;w_i,CSV UTF-8 text; logical=float,legacy mesh household-equivalents per candidate; not realized demand,household_equivalents/candidate,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,39956,172,0,0.0,NOT_UNIQUE,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE
sample_order,reproducibility/outputs/traffic_simulation/demand/evrp_r05_pps_sampling/20260909_r05_pps_n10_seed20260909/customer_ids.csv,sample_order;stop_id;building_id,CSV UTF-8 text; logical=integer,source column sample_order; detailed operational semantics NOT_ESTABLISHED; no promotion to request/event evidence,source unit column if present; otherwise NOT_ESTABLISHED,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,10,10,0,0.0,UNIQUE_NON_NULL,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE
stop_id,reproducibility/outputs/traffic_simulation/demand/evrp_r05_pps_sampling/20260909_r05_pps_n10_seed20260909/customer_ids.csv,sample_order;stop_id;building_id,CSV UTF-8 text; logical=string,historical building-day aggregation identity; not observed service visit,identifier,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,10,10,0,0.0,UNIQUE_NON_NULL,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE
building_id,reproducibility/outputs/traffic_simulation/demand/evrp_r05_pps_sampling/20260909_r05_pps_n10_seed20260909/customer_ids.csv,sample_order;stop_id;building_id,CSV UTF-8 text; logical=string,PLATEAU building source identity; not event/access identity,identifier,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,10,10,0,0.0,UNIQUE_NON_NULL,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE
draw,reproducibility/outputs/traffic_simulation/demand/evrp_r05_pps_sampling/20260909_r05_pps_n10_seed20260909/sampling_draws.csv,draw;candidate_order_index;stop_id;building_id;weight;remaining_population_before_draw;remaining_weight_total_before_draw;draw_probability;uniform_random,CSV UTF-8 text; logical=integer,source column draw; detailed operational semantics NOT_ESTABLISHED; no promotion to request/event evidence,source unit column if present; otherwise NOT_ESTABLISHED,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,10,10,0,0.0,UNIQUE_NON_NULL,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE
candidate_order_index,reproducibility/outputs/traffic_simulation/demand/evrp_r05_pps_sampling/20260909_r05_pps_n10_seed20260909/sampling_draws.csv,draw;candidate_order_index;stop_id;building_id;weight;remaining_population_before_draw;remaining_weight_total_before_draw;draw_probability;uniform_random,CSV UTF-8 text; logical=integer,source column candidate_order_index; detailed operational semantics NOT_ESTABLISHED; no promotion to request/event evidence,source unit column if present; otherwise NOT_ESTABLISHED,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,10,10,0,0.0,UNIQUE_NON_NULL,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE
stop_id,reproducibility/outputs/traffic_simulation/demand/evrp_r05_pps_sampling/20260909_r05_pps_n10_seed20260909/sampling_draws.csv,draw;candidate_order_index;stop_id;building_id;weight;remaining_population_before_draw;remaining_weight_total_before_draw;draw_probability;uniform_random,CSV UTF-8 text; logical=string,historical building-day aggregation identity; not observed service visit,identifier,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,10,10,0,0.0,UNIQUE_NON_NULL,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE
building_id,reproducibility/outputs/traffic_simulation/demand/evrp_r05_pps_sampling/20260909_r05_pps_n10_seed20260909/sampling_draws.csv,draw;candidate_order_index;stop_id;building_id;weight;remaining_population_before_draw;remaining_weight_total_before_draw;draw_probability;uniform_random,CSV UTF-8 text; logical=string,PLATEAU building source identity; not event/access identity,identifier,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,10,10,0,0.0,UNIQUE_NON_NULL,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE
weight,reproducibility/outputs/traffic_simulation/demand/evrp_r05_pps_sampling/20260909_r05_pps_n10_seed20260909/sampling_draws.csv,draw;candidate_order_index;stop_id;building_id;weight;remaining_population_before_draw;remaining_weight_total_before_draw;draw_probability;uniform_random,CSV UTF-8 text; logical=float,source column weight; detailed operational semantics NOT_ESTABLISHED; no promotion to request/event evidence,source unit column if present; otherwise NOT_ESTABLISHED,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,10,10,0,0.0,UNIQUE_NON_NULL,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE
remaining_population_before_draw,reproducibility/outputs/traffic_simulation/demand/evrp_r05_pps_sampling/20260909_r05_pps_n10_seed20260909/sampling_draws.csv,draw;candidate_order_index;stop_id;building_id;weight;remaining_population_before_draw;remaining_weight_total_before_draw;draw_probability;uniform_random,CSV UTF-8 text; logical=integer,source column remaining_population_before_draw; detailed operational semantics NOT_ESTABLISHED; no promotion to request/event evidence,source unit column if present; otherwise NOT_ESTABLISHED,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,10,10,0,0.0,UNIQUE_NON_NULL,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE
remaining_weight_total_before_draw,reproducibility/outputs/traffic_simulation/demand/evrp_r05_pps_sampling/20260909_r05_pps_n10_seed20260909/sampling_draws.csv,draw;candidate_order_index;stop_id;building_id;weight;remaining_population_before_draw;remaining_weight_total_before_draw;draw_probability;uniform_random,CSV UTF-8 text; logical=float,source column remaining_weight_total_before_draw; detailed operational semantics NOT_ESTABLISHED; no promotion to request/event evidence,source unit column if present; otherwise NOT_ESTABLISHED,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,10,10,0,0.0,UNIQUE_NON_NULL,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE
draw_probability,reproducibility/outputs/traffic_simulation/demand/evrp_r05_pps_sampling/20260909_r05_pps_n10_seed20260909/sampling_draws.csv,draw;candidate_order_index;stop_id;building_id;weight;remaining_population_before_draw;remaining_weight_total_before_draw;draw_probability;uniform_random,CSV UTF-8 text; logical=float,source column draw_probability; detailed operational semantics NOT_ESTABLISHED; no promotion to request/event evidence,source unit column if present; otherwise NOT_ESTABLISHED,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,10,10,0,0.0,UNIQUE_NON_NULL,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE
uniform_random,reproducibility/outputs/traffic_simulation/demand/evrp_r05_pps_sampling/20260909_r05_pps_n10_seed20260909/sampling_draws.csv,draw;candidate_order_index;stop_id;building_id;weight;remaining_population_before_draw;remaining_weight_total_before_draw;draw_probability;uniform_random,CSV UTF-8 text; logical=float,source column uniform_random; detailed operational semantics NOT_ESTABLISHED; no promotion to request/event evidence,source unit column if present; otherwise NOT_ESTABLISHED,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,10,10,0,0.0,UNIQUE_NON_NULL,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE
candidate_order_index,reproducibility/outputs/traffic_simulation/demand/evrp_r05_pps_sampling/20260909_r05_pps_n10_seed20260909_final/candidate_population_order.csv,candidate_order_index;stop_id;building_id;w_i,CSV UTF-8 text; logical=integer,source column candidate_order_index; detailed operational semantics NOT_ESTABLISHED; no promotion to request/event evidence,source unit column if present; otherwise NOT_ESTABLISHED,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,39956,39956,0,0.0,UNIQUE_NON_NULL,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE
stop_id,reproducibility/outputs/traffic_simulation/demand/evrp_r05_pps_sampling/20260909_r05_pps_n10_seed20260909_final/candidate_population_order.csv,candidate_order_index;stop_id;building_id;w_i,CSV UTF-8 text; logical=string,historical building-day aggregation identity; not observed service visit,identifier,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,39956,39956,0,0.0,UNIQUE_NON_NULL,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE
building_id,reproducibility/outputs/traffic_simulation/demand/evrp_r05_pps_sampling/20260909_r05_pps_n10_seed20260909_final/candidate_population_order.csv,candidate_order_index;stop_id;building_id;w_i,CSV UTF-8 text; logical=string,PLATEAU building source identity; not event/access identity,identifier,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,39956,39956,0,0.0,UNIQUE_NON_NULL,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE
w_i,reproducibility/outputs/traffic_simulation/demand/evrp_r05_pps_sampling/20260909_r05_pps_n10_seed20260909_final/candidate_population_order.csv,candidate_order_index;stop_id;building_id;w_i,CSV UTF-8 text; logical=float,legacy mesh household-equivalents per candidate; not realized demand,household_equivalents/candidate,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,39956,172,0,0.0,NOT_UNIQUE,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE
sample_order,reproducibility/outputs/traffic_simulation/demand/evrp_r05_pps_sampling/20260909_r05_pps_n10_seed20260909_final/customer_ids.csv,sample_order;stop_id;building_id,CSV UTF-8 text; logical=integer,source column sample_order; detailed operational semantics NOT_ESTABLISHED; no promotion to request/event evidence,source unit column if present; otherwise NOT_ESTABLISHED,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,10,10,0,0.0,UNIQUE_NON_NULL,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE
stop_id,reproducibility/outputs/traffic_simulation/demand/evrp_r05_pps_sampling/20260909_r05_pps_n10_seed20260909_final/customer_ids.csv,sample_order;stop_id;building_id,CSV UTF-8 text; logical=string,historical building-day aggregation identity; not observed service visit,identifier,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,10,10,0,0.0,UNIQUE_NON_NULL,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE
building_id,reproducibility/outputs/traffic_simulation/demand/evrp_r05_pps_sampling/20260909_r05_pps_n10_seed20260909_final/customer_ids.csv,sample_order;stop_id;building_id,CSV UTF-8 text; logical=string,PLATEAU building source identity; not event/access identity,identifier,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,10,10,0,0.0,UNIQUE_NON_NULL,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE
draw,reproducibility/outputs/traffic_simulation/demand/evrp_r05_pps_sampling/20260909_r05_pps_n10_seed20260909_final/sampling_draws.csv,draw;candidate_order_index;stop_id;building_id;weight;remaining_population_before_draw;remaining_weight_total_before_draw;draw_probability;uniform_random,CSV UTF-8 text; logical=integer,source column draw; detailed operational semantics NOT_ESTABLISHED; no promotion to request/event evidence,source unit column if present; otherwise NOT_ESTABLISHED,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,10,10,0,0.0,UNIQUE_NON_NULL,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE
candidate_order_index,reproducibility/outputs/traffic_simulation/demand/evrp_r05_pps_sampling/20260909_r05_pps_n10_seed20260909_final/sampling_draws.csv,draw;candidate_order_index;stop_id;building_id;weight;remaining_population_before_draw;remaining_weight_total_before_draw;draw_probability;uniform_random,CSV UTF-8 text; logical=integer,source column candidate_order_index; detailed operational semantics NOT_ESTABLISHED; no promotion to request/event evidence,source unit column if present; otherwise NOT_ESTABLISHED,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,10,10,0,0.0,UNIQUE_NON_NULL,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE
stop_id,reproducibility/outputs/traffic_simulation/demand/evrp_r05_pps_sampling/20260909_r05_pps_n10_seed20260909_final/sampling_draws.csv,draw;candidate_order_index;stop_id;building_id;weight;remaining_population_before_draw;remaining_weight_total_before_draw;draw_probability;uniform_random,CSV UTF-8 text; logical=string,historical building-day aggregation identity; not observed service visit,identifier,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,10,10,0,0.0,UNIQUE_NON_NULL,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE
building_id,reproducibility/outputs/traffic_simulation/demand/evrp_r05_pps_sampling/20260909_r05_pps_n10_seed20260909_final/sampling_draws.csv,draw;candidate_order_index;stop_id;building_id;weight;remaining_population_before_draw;remaining_weight_total_before_draw;draw_probability;uniform_random,CSV UTF-8 text; logical=string,PLATEAU building source identity; not event/access identity,identifier,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,10,10,0,0.0,UNIQUE_NON_NULL,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE
weight,reproducibility/outputs/traffic_simulation/demand/evrp_r05_pps_sampling/20260909_r05_pps_n10_seed20260909_final/sampling_draws.csv,draw;candidate_order_index;stop_id;building_id;weight;remaining_population_before_draw;remaining_weight_total_before_draw;draw_probability;uniform_random,CSV UTF-8 text; logical=float,source column weight; detailed operational semantics NOT_ESTABLISHED; no promotion to request/event evidence,source unit column if present; otherwise NOT_ESTABLISHED,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,10,10,0,0.0,UNIQUE_NON_NULL,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE
remaining_population_before_draw,reproducibility/outputs/traffic_simulation/demand/evrp_r05_pps_sampling/20260909_r05_pps_n10_seed20260909_final/sampling_draws.csv,draw;candidate_order_index;stop_id;building_id;weight;remaining_population_before_draw;remaining_weight_total_before_draw;draw_probability;uniform_random,CSV UTF-8 text; logical=integer,source column remaining_population_before_draw; detailed operational semantics NOT_ESTABLISHED; no promotion to request/event evidence,source unit column if present; otherwise NOT_ESTABLISHED,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,10,10,0,0.0,UNIQUE_NON_NULL,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE
remaining_weight_total_before_draw,reproducibility/outputs/traffic_simulation/demand/evrp_r05_pps_sampling/20260909_r05_pps_n10_seed20260909_final/sampling_draws.csv,draw;candidate_order_index;stop_id;building_id;weight;remaining_population_before_draw;remaining_weight_total_before_draw;draw_probability;uniform_random,CSV UTF-8 text; logical=float,source column remaining_weight_total_before_draw; detailed operational semantics NOT_ESTABLISHED; no promotion to request/event evidence,source unit column if present; otherwise NOT_ESTABLISHED,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,10,10,0,0.0,UNIQUE_NON_NULL,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE
draw_probability,reproducibility/outputs/traffic_simulation/demand/evrp_r05_pps_sampling/20260909_r05_pps_n10_seed20260909_final/sampling_draws.csv,draw;candidate_order_index;stop_id;building_id;weight;remaining_population_before_draw;remaining_weight_total_before_draw;draw_probability;uniform_random,CSV UTF-8 text; logical=float,source column draw_probability; detailed operational semantics NOT_ESTABLISHED; no promotion to request/event evidence,source unit column if present; otherwise NOT_ESTABLISHED,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,10,10,0,0.0,UNIQUE_NON_NULL,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE
uniform_random,reproducibility/outputs/traffic_simulation/demand/evrp_r05_pps_sampling/20260909_r05_pps_n10_seed20260909_final/sampling_draws.csv,draw;candidate_order_index;stop_id;building_id;weight;remaining_population_before_draw;remaining_weight_total_before_draw;draw_probability;uniform_random,CSV UTF-8 text; logical=float,source column uniform_random; detailed operational semantics NOT_ESTABLISHED; no promotion to request/event evidence,source unit column if present; otherwise NOT_ESTABLISHED,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,10,10,0,0.0,UNIQUE_NON_NULL,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE
candidate_order_index,reproducibility/outputs/traffic_simulation/demand/evrp_r05_pps_sampling/20260909_r05_pps_n10_seed20260909_final_repeat/candidate_population_order.csv,candidate_order_index;stop_id;building_id;w_i,CSV UTF-8 text; logical=integer,source column candidate_order_index; detailed operational semantics NOT_ESTABLISHED; no promotion to request/event evidence,source unit column if present; otherwise NOT_ESTABLISHED,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,39956,39956,0,0.0,UNIQUE_NON_NULL,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE
